host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
116196513,116196515,116194516,-399,-25526,-453.2969,0,P,2000,2000,10.30,10.13,116193,0,93,337,0,0
116206514,116206516,116204516,-404,-25826,-478.6250,0,P,2000,2000,10.10,10.10,116203,0,93,337,0,0
116216515,116216517,116214517,-409,-26133,-461.0312,0,P,2000,2000,9.70,10.07,116213,0,93,337,0,0
116227515,116227516,116224517,-414,-26476,-504.1719,0,P,2000,2000,10.30,10.10,116224,0,93,337,0,0
116238515,116238518,116234517,-419,-26798,-453.3906,0,P,2000,2000,9.70,10.12,116235,0,93,337,0,0
116249513,116249515,116244516,-425,-27169,-490.0938,0,P,2000,2000,9.70,10.04,116246,0,93,337,0,0
116259514,116259515,116254515,-430,-27476,-520.2812,0,P,2000,2000,10.00,10.01,116256,0,93,337,0,0
116269515,116269517,116264517,-435,-27793,-472.1406,0,P,2000,2000,10.30,10.15,116266,0,93,337,0,0
116280513,116280516,116274517,-440,-28141,-507.2812,0,P,2000,2000,10.10,10.08,116277,0,93,337,0,0
116290514,116290515,116284515,-445,-28460,-487.1719,0,P,2000,2000,10.40,10.19,116287,0,93,337,0,0
116300515,116300517,116294516,-450,-28766,-501.2812,0,P,2000,2000,9.90,10.20,116297,0,93,337,0,0
116311515,116311518,116304517,-456,-29128,-476.6875,0,P,2000,2000,10.30,10.09,116308,0,93,337,0,0
116321515,116321517,116314517,-460,-29440,-534.9219,0,P,2000,2000,10.30,10.05,116318,0,93,337,0,0
116331515,116331518,116324519,-465,-29737,-456.1875,0,P,2000,2000,10.10,10.11,116328,0,93,337,0,0
116342514,116342517,116334516,-471,-30105,-498.4375,0,P,2000,2000,10.00,10.01,116339,0,93,337,0,0
116353513,116353516,116344518,-476,-30438,-503.5000,0,P,2000,2000,10.00,10.00,116350,0,93,337,0,0
116363514,116363515,116354519,-481,-30749,-484.5781,0,P,2000,2000,10.40,10.19,116360,0,93,337,0,0
116373515,116373518,116364521,-486,-31043,-480.4062,0,P,2000,2000,10.00,10.09,116370,0,93,337,0,0
116384514,116384517,116384517,-491,-31384,-484.5312,0,P,2000,2000,9.60,10.16,116381,0,93,337,0,0
116394515,116394518,116394518,-495,-31672,-451.4062,0,P,2000,2000,10.40,10.26,116391,0,93,337,0,0
116404515,116404517,116404517,-500,-31989,-488.4062,0,P,2000,2000,10.00,10.16,116401,0,93,337,0,0
116415515,116415516,116414516,-506,-32336,-501.7500,0,P,2000,2000,10.20,10.19,116412,0,93,337,0,0
116426513,116426515,116424514,-512,-32704,-497.9844,0,P,2000,2000,10.60,10.17,116423,0,93,337,0,0
116436515,116436517,116434516,-517,-33042,-531.1875,0,P,2000,2000,9.90,10.02,116433,0,93,337,0,0
116447513,116447516,116444515,-522,-33391,-508.0625,0,P,2000,2000,10.20,10.16,116444,0,93,337,0,0
116457514,116457516,116454517,-527,-33713,-500.1406,0,P,2000,2000,10.20,10.13,116454,0,93,337,0,0
116467515,116467517,116464517,-532,-34002,-460.6094,0,P,2000,2000,10.10,10.13,116464,0,93,337,0,0
116478513,116478515,116474516,-537,-34344,-484.2969,0,P,2000,2000,10.20,10.14,116475,0,93,337,0,0
116488514,116488516,116484518,-542,-34644,-463.3281,0,P,2000,2000,9.70,9.95,116485,0,93,337,0,0
116498514,116498517,116494514,-547,-34968,-506.7812,0,P,2000,2000,10.30,10.06,116495,0,93,337,0,0
116509514,116509516,116504515,-552,-35293,-465.3594,0,P,2000,2000,10.20,10.11,116506,0,93,337,0,0
116519514,116519516,116514517,-557,-35635,-507.1875,0,P,2000,2000,10.00,10.04,116516,0,93,337,0,0
116530513,116530516,116524516,-563,-35979,-512.2812,0,P,2000,2000,9.80,10.07,116527,0,93,337,0,0
116540515,116540518,116534516,-568,-36290,-485.5156,0,P,2000,2000,10.30,10.10,116537,0,93,337,0,0
116551513,116551516,116544516,-573,-36649,-495.2812,0,P,2000,2000,10.00,10.05,116548,0,93,337,0,0
116561513,116561516,116554517,-578,-36964,-505.6094,0,P,2000,2000,10.50,10.24,116558,0,93,337,0,0
116571514,116571516,116564518,-583,-37277,-490.3750,0,P,2000,2000,10.10,10.17,116568,0,93,337,0,0
116582515,116582516,116574517,-589,-37640,-481.2656,0,P,2000,2000,10.10,10.04,116579,0,93,337,0,0
116593513,116593516,116584522,-594,-37977,-521.0469,0,P,2000,2000,10.10,10.09,116590,0,93,337,0,0
116603515,116603517,116594522,-599,-38288,-471.9531,0,P,2000,2000,10.00,10.01,116600,0,93,337,0,0
116614514,116614517,116614517,-605,-38657,-521.9062,0,P,2000,2000,10.10,9.98,116611,0,93,337,0,0
116625513,116625516,116624515,-610,-38991,-481.1719,0,P,2000,2000,10.10,10.06,116622,0,93,337,0,0
116635514,116635517,116634517,-615,-39307,-479.1875,0,P,2000,2000,10.10,10.07,116632,0,93,337,0,0
116646513,116646515,116644516,-620,-39642,-487.8906,0,P,2000,2000,10.00,10.08,116643,0,93,337,0,0
116656514,116656517,116654515,-625,-39961,-485.9375,0,P,2000,2000,10.30,10.22,116653,0,93,337,0,0
116666514,116666517,116664516,-630,-40257,-475.5938,0,P,2000,2000,9.90,10.14,116663,0,93,337,0,0
116677513,116677516,116674516,-635,-40624,-503.5625,0,P,2000,2000,10.50,10.12,116674,0,93,337,0,0
116687514,116687516,116684517,-640,-40941,-510.8125,0,P,2000,2000,10.10,10.11,116684,0,93,337,0,0
116698514,116698517,116694516,-646,-41322,-518.9844,0,P,2000,2000,9.90,9.98,116695,0,93,337,0,0
116708514,116708516,116704516,-651,-41663,-547.2031,0,P,2000,2000,10.00,9.95,116705,0,93,337,0,0
116718515,116718516,116714515,-657,-41990,-501.6406,0,P,2000,2000,9.80,10.07,116715,0,93,337,0,0
116728515,116728517,116724514,-661,-42302,-518.1250,0,P,2000,2000,10.00,10.10,116725,0,93,337,0,0
116739514,116739515,116734516,-667,-42626,-457.1875,0,P,2000,2000,10.10,10.11,116736,0,93,337,0,0
116749514,116749516,116744517,-671,-42931,-485.5156,0,P,2000,2000,9.90,10.16,116746,0,93,337,0,0
116759515,116759517,116754517,-676,-43233,-465.5781,0,P,2000,2000,10.00,10.02,116756,0,93,337,0,0
116770515,116770517,116764516,-681,-43583,-503.6719,0,P,2000,2000,10.20,10.12,116767,0,93,337,0,0
116781515,116781518,116774519,-687,-43915,-460.0156,0,P,2000,2000,9.90,10.08,116778,0,93,337,0,0
116792514,116792516,116784519,-693,-44288,-492.3594,0,P,2000,2000,10.20,10.05,116789,0,93,337,0,0
116802514,116802517,116794517,-697,-44600,-534.0000,0,P,2000,2000,10.20,10.06,116799,0,93,337,0,0
116813513,116813515,116804521,-703,-44947,-472.9219,0,P,2000,2000,9.90,10.18,116810,0,93,337,0,0
116823513,116823516,116814522,-708,-45264,-509.0469,0,P,2000,2000,10.10,10.15,116820,0,93,337,0,0
116833515,116833517,116824524,-713,-45586,-493.0938,0,P,2000,2000,10.40,10.19,116830,0,93,337,0,0
116844513,116844515,116844515,-718,-45925,-482.7031,0,P,2000,2000,10.10,10.23,116841,0,93,337,0,0
116854515,116854516,116854516,-723,-46272,-538.7188,0,P,2000,2000,9.60,9.99,116851,0,93,337,0,0
116865513,116865516,116864514,-729,-46593,-460.8594,0,P,2000,2000,10.00,10.12,116862,0,93,337,0,0
116875515,116875516,116874518,-734,-46915,-500.8750,0,P,2000,2000,10.00,10.00,116872,0,93,337,0,0
116886514,116886517,116884515,-739,-47281,-515.0781,0,P,2000,2000,9.70,9.79,116883,0,93,337,0,0
116897513,116897516,116894516,-745,-47616,-486.9375,0,P,2000,2000,10.40,10.00,116894,0,93,337,0,0
116907514,116907516,116904516,-749,-47919,-472.2969,0,P,2000,2000,10.20,10.11,116904,0,93,337,0,0
116918514,116918516,116914515,-754,-48249,-478.5938,0,P,2000,2000,10.10,10.08,116915,0,93,337,0,0
116929514,116929516,116924518,-760,-48579,-487.4375,0,P,2000,2000,10.10,10.17,116926,0,93,337,0,0
116939514,116939516,116934516,-764,-48881,-451.4531,0,P,2000,2000,10.20,10.07,116936,0,93,337,0,0
116949515,116949517,116944516,-769,-49216,-510.8594,0,P,2000,2000,10.10,10.10,116946,0,93,337,0,0
116960513,116960515,116954516,-775,-49559,-484.0938,0,P,2000,2000,10.10,10.19,116957,0,93,337,0,0
116970513,116970515,116964514,-780,-49899,-515.2969,0,P,2000,2000,10.00,10.12,116967,0,93,337,0,0
116980513,116980516,116974518,-785,-50230,-525.9062,0,P,2000,2000,10.00,10.06,116977,0,93,337,0,0
116990513,116990515,116984516,-790,-50551,-507.2812,0,P,2000,2000,9.90,10.09,116987,0,93,337,0,0
117000514,117000516,116994515,-795,-50855,-498.5781,0,P,2000,2000,9.90,10.09,116997,0,93,337,0,0
117010514,117010515,117004517,-800,-51146,-464.4219,0,P,2000,2000,10.30,10.18,117007,0,93,337,0,0
117021515,117021517,117014517,-804,-51456,-472.7031,0,S,0,0,8.00,9.50,117018,0,93,337,0,0
117032513,117032515,117024518,-803,-51392,-169.5625,0,S,0,0,7.80,8.43,117029,0,93,337,0,0
117042514,117042515,117034516,-803,-51392,0.0000,0,S,0,0,7.80,8.09,117039,0,93,337,0,0
117052515,117052517,117044519,-803,-51392,0.0000,0,S,0,0,7.80,7.94,117049,0,93,337,0,0
117063514,117063516,117054517,-803,-51392,0.0000,0,S,0,0,8.00,7.92,117060,0,93,337,0,0
117073514,117073516,117064523,-803,-51392,0.0000,0,S,0,0,7.90,7.94,117070,0,93,337,0,0
117083515,117083517,117081516,-803,-51392,0.0000,1,S,0,0,7.70,7.93,117080,0,93,337,0,0
117094515,117094516,117094516,-803,-51392,0.0000,1,S,0,0,7.80,7.88,117091,0,93,337,0,0
117105514,117105516,117104514,-803,-51392,0.0000,1,S,0,0,7.90,7.94,117102,0,93,337,0,0
117116513,117116514,117114515,-803,-51392,0.0000,1,S,0,0,7.70,7.88,117113,0,93,337,0,0
117126515,117126516,117124517,-803,-51392,0.0000,1,S,0,0,7.90,7.91,117123,0,93,337,0,0
117137514,117137515,117134516,-803,-51392,0.0000,1,S,0,0,7.90,7.96,117134,0,93,337,0,0
117147515,117147516,117144517,-803,-51392,0.0000,1,S,0,0,7.60,7.84,117144,0,93,337,0,0
117157515,117157517,117154516,-803,-51392,0.0000,1,S,0,0,8.20,7.95,117154,0,93,337,0,0
117168514,117168516,117164517,-803,-51392,0.0000,1,S,0,0,8.00,8.00,117165,0,93,337,0,0
117179513,117179515,117174514,-803,-51392,0.0000,1,S,0,0,7.90,7.92,117176,0,93,337,0,0
117189513,117189515,117184517,-803,-51392,0.0000,1,S,0,0,8.00,7.90,117186,0,93,337,0,0
117199514,117199517,117194517,-803,-51392,0.0000,1,S,0,0,8.00,7.97,117196,0,93,337,0,0
117209515,117209516,117204515,-803,-51392,0.0000,1,S,0,0,7.80,7.91,117206,0,93,337,0,0
117219515,117219517,117214516,-803,-51392,0.0000,1,S,0,0,8.00,7.97,117216,0,93,337,0,0
117230514,117230516,117224516,-803,-51392,0.0000,1,S,0,0,8.00,8.00,117227,0,93,337,0,0
117241513,117241515,117234514,-803,-51392,0.0000,1,S,0,0,8.20,7.99,117238,0,93,337,0,0
117251515,117251517,117244516,-803,-51392,0.0000,1,S,0,0,8.00,7.95,117248,0,93,337,0,0
117262513,117262515,117254515,-803,-51392,0.0000,1,S,0,0,7.60,7.90,117259,0,93,337,0,0
117272513,117272514,117264517,-803,-51392,0.0000,1,S,0,0,8.20,7.95,117269,0,93,337,0,0
117282514,117282515,117274519,-803,-51392,0.0000,1,S,0,0,8.10,7.96,117279,0,93,337,0,0
117293513,117293515,117284517,-803,-51392,0.0000,1,S,0,0,8.00,8.00,117290,0,93,337,0,0
117303514,117303516,117294523,-803,-51392,0.0000,1,S,0,0,8.00,7.93,117300,0,93,337,0,0
117314514,117314516,117314516,-803,-51392,0.0000,1,S,0,0,7.90,7.91,117311,0,93,337,0,0
117324514,117324519,117324519,-803,-51392,0.0000,1,P,5000,5000,21.90,2.89,117321,0,93,337,0,0
117334515,117334517,117334517,-819,-52393,-1565.9062,0,P,5000,5000,16.20,19.04,117331,0,93,337,0,0
117345515,117345517,117344516,-844,-54010,-2269.5781,0,P,5000,5000,13.90,15.97,117342,0,93,337,0,0
117356514,117356517,117354516,-870,-55623,-2295.1562,0,P,5000,5000,14.50,15.12,117353,0,93,337,0,0
117366514,117366517,117364516,-892,-57083,-2277.0000,0,P,5000,5000,15.70,15.03,117363,0,93,337,0,0
117376514,117376517,117374518,-915,-58549,-2284.4375,0,P,5000,5000,13.90,14.61,117373,0,93,337,0,0
117386515,117386517,117384516,-938,-60013,-2294.4688,0,P,5000,5000,14.60,14.34,117383,0,93,337,0,0
117397514,117397517,117394514,-963,-61622,-2274.1250,0,P,5000,5000,13.80,14.50,117394,0,93,337,0,0
117408513,117408516,117404517,-989,-63238,-2298.8438,0,P,5000,5000,13.70,14.36,117405,0,93,337,0,0
117418514,117418517,117414516,-1012,-64705,-2292.1875,0,P,5000,5000,15.00,14.21,117415,0,93,337,0,0
117429513,117429515,117424516,-1037,-66316,-2298.8438,0,P,5000,5000,16.50,14.71,117426,0,93,337,0,0
117439513,117439515,117434515,-1060,-67789,-2283.7812,0,P,5000,5000,14.20,14.43,117436,0,93,337,0,0
117449513,117449515,117444518,-1083,-69253,-2306.2188,0,P,5000,5000,15.20,14.34,117446,0,93,337,0,0
117459514,117459516,117454517,-1105,-70720,-2279.0156,0,P,5000,5000,15.50,14.30,117456,0,93,337,0,0
117470515,117470516,117464515,-1131,-72333,-2300.2031,0,P,5000,5000,13.10,14.22,117467,0,93,337,0,0
117481515,117481517,117474515,-1156,-73937,-2281.5156,0,P,5000,5000,15.40,14.48,117478,0,93,337,0,0
117492514,117492517,117484516,-1181,-75553,-2285.1250,0,P,5000,5000,14.60,14.53,117489,0,93,337,0,0
117502515,117502518,117494520,-1204,-77021,-2294.9375,0,P,5000,5000,14.40,14.43,117499,0,93,337,0,0
117512515,117512516,117504521,-1227,-78487,-2297.6875,0,P,5000,5000,14.70,14.70,117509,0,93,337,0,0
117523514,117523517,117514520,-1252,-80093,-2283.3281,0,P,5000,5000,13.90,14.65,117520,0,93,337,0,0
117534514,117534517,117534517,-1277,-81713,-2299.5312,0,P,5000,5000,14.50,14.39,117531,0,93,337,0,0
117544514,117544516,117544516,-1300,-83167,-2272.7188,0,P,5000,5000,14.70,14.52,117541,0,93,337,0,0
117554515,117554516,117554516,-1323,-84640,-2300.6719,0,P,5000,5000,14.40,14.51,117551,0,93,337,0,0
117565514,117565516,117564515,-1348,-86245,-2281.0469,0,P,5000,5000,14.80,14.64,117562,0,93,337,0,0
117575514,117575516,117574516,-1371,-87717,-2298.8438,0,P,5000,5000,15.70,14.43,117572,0,93,337,0,0
117585515,117585518,117584515,-1394,-89186,-2294.2500,0,P,5000,5000,14.60,14.71,117582,0,93,337,0,0
117596514,117596516,117594516,-1419,-90805,-2300.2031,0,P,5000,5000,13.70,14.43,117593,0,93,337,0,0
117607513,117607514,117604517,-1445,-92418,-2279.9219,0,P,5000,5000,14.50,14.40,117604,0,93,337,0,0
117617513,117617516,117614515,-1468,-93892,-2323.4531,0,P,5000,5000,13.90,14.09,117614,0,93,337,0,0
117627515,117627517,117624517,-1490,-95350,-2273.1719,0,P,5000,5000,16.10,14.38,117624,0,93,337,0,0
117638513,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,15.30,14.55,117631,0,93,337,0,0
117648514,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,14.60,14.55,117631,0,93,337,0,0
117658514,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,14.50,14.46,117631,0,93,337,0,0
117668515,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,14.10,14.57,117631,0,93,337,0,0
117678515,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,13.00,14.39,117631,0,93,337,0,0
117688515,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,13.60,14.42,117631,0,93,337,0,0
117698515,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,13.70,14.50,117631,0,93,337,0,0
117708515,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,13.60,14.22,117631,0,93,337,0,0
117719513,117634516,117634516,-1506,-96376,-2287.3594,0,P,5000,5000,15.10,14.56,117631,0,93,337,0,0
117729513,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,7.70,11.28,117631,0,93,337,0,0
117739514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,7.90,9.10,117631,0,93,337,0,0
117749514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.00,8.27,117631,0,93,337,0,0
117759514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.00,7.99,117631,0,93,337,0,0
117770514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,7.90,7.89,117631,0,93,337,0,0
117781513,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,7.90,7.87,117631,0,93,337,0,0
117791514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.20,7.94,117631,0,93,337,0,0
117801514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,7.90,7.92,117631,0,93,337,0,0
117812514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.00,7.93,117631,0,93,337,0,0
117822514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.30,7.99,117631,0,93,337,0,0
117832514,117634516,117634516,-1506,-96376,-2287.3594,0,S,0,0,8.20,7.99,117631,0,93,337,0,0
117842514,117842515,117835522,-1715,-109760,0.0000,1,S,0,0,8.00,7.87,117639,0,93,337,0,0
117852515,117852517,117844516,-1715,-109760,0.0000,1,S,0,0,8.00,7.95,117649,0,93,337,0,0
117863514,117863515,117854524,-1715,-109760,0.0000,1,S,0,0,7.80,7.93,117660,0,93,337,0,0
117873515,117873517,117864537,-1715,-109760,0.0000,1,S,0,0,8.20,7.92,117670,0,93,337,0,0
117883515,117883517,117874519,-1715,-109760,0.0000,1,S,0,0,7.80,7.88,117680,0,93,337,0,0
117894513,117894514,117894514,-1715,-109760,0.0000,1,S,0,0,7.80,7.88,117691,0,93,337,0,0
117904513,117904515,117904515,-1715,-109760,0.0000,1,S,0,0,7.60,7.77,117701,0,93,337,0,0
117914513,117914514,117914514,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,117711,0,93,337,0,0
117924513,117924515,117924515,-1715,-109760,0.0000,1,S,0,0,8.30,7.90,117721,0,93,337,0,0
117934514,117934516,117934516,-1715,-109760,0.0000,1,S,0,0,7.70,7.88,117731,0,93,337,0,0
117944514,117944516,117944516,-1715,-109760,0.0000,1,S,0,0,7.80,7.92,117741,0,93,337,0,0
117955513,117955514,117954515,-1715,-109760,0.0000,1,S,0,0,7.80,7.92,117752,0,93,337,0,0
117965514,117965517,117964515,-1715,-109760,0.0000,1,S,0,0,7.60,7.88,117762,0,93,337,0,0
117975515,117975516,117974515,-1715,-109760,0.0000,1,S,0,0,7.80,7.91,117772,0,93,337,0,0
117985515,117985517,117984514,-1715,-109760,0.0000,1,S,0,0,8.40,8.05,117782,0,93,337,0,0
117996513,117996514,117994516,-1715,-109760,0.0000,1,S,0,0,8.20,8.01,117793,0,93,337,0,0
118006513,118006515,118004515,-1715,-109760,0.0000,1,S,0,0,7.80,7.97,117803,0,93,337,0,0
118016514,118016516,118014515,-1715,-109760,0.0000,1,S,0,0,7.90,7.95,117813,0,93,337,0,0
118026514,118026515,118024515,-1715,-109760,0.0000,1,S,0,0,7.90,7.94,117823,0,93,337,0,0
118036514,118036516,118034515,-1715,-109760,0.0000,1,S,0,0,7.80,7.92,117833,0,93,337,0,0
118047515,118047516,118044515,-1715,-109760,0.0000,1,S,0,0,8.00,7.94,117844,0,93,337,0,0
118058513,118058515,118054515,-1715,-109760,0.0000,1,S,0,0,8.20,7.96,117855,0,93,337,0,0
118068515,118068517,118064514,-1715,-109760,0.0000,1,S,0,0,7.90,7.93,117865,0,93,337,0,0
118079515,118079516,118074515,-1715,-109760,0.0000,1,S,0,0,8.00,7.92,117876,0,93,337,0,0
118090514,118090516,118084515,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,117887,0,93,337,0,0
118101514,118101516,118094514,-1715,-109760,0.0000,1,S,0,0,8.00,7.90,117898,0,93,337,0,0
118111514,118111516,118104516,-1715,-109760,0.0000,1,S,0,0,7.90,7.85,117908,0,93,337,0,0
118121514,118121515,118114517,-1715,-109760,0.0000,1,S,0,0,7.80,7.87,117918,0,93,337,0,0
118131515,118131517,118124517,-1715,-109760,0.0000,1,S,0,0,7.90,7.93,117928,0,93,337,0,0
118142513,118142514,118134516,-1715,-109760,0.0000,1,S,0,0,7.90,7.93,117939,0,93,337,0,0
118152513,118152515,118144518,-1715,-109760,0.0000,1,S,0,0,8.20,7.96,117949,0,93,337,0,0
118162513,118162515,118154518,-1715,-109760,0.0000,1,S,0,0,8.00,7.90,117959,0,93,337,0,0
118172515,118172517,118164519,-1715,-109760,0.0000,1,S,0,0,7.60,7.89,117969,0,93,337,0,0
118183513,118183515,118174519,-1715,-109760,0.0000,1,S,0,0,7.60,7.94,117980,0,93,337,0,0
118193513,118193515,118184519,-1715,-109760,0.0000,1,S,0,0,7.90,7.88,117990,0,93,337,0,0
118203515,118203516,118194525,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,118000,0,93,337,0,0
118214514,118214516,118214516,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,118011,0,93,337,0,0
118224514,118224516,118224516,-1715,-109760,0.0000,1,S,0,0,7.80,7.87,118021,0,93,337,0,0
118235514,118235516,118234515,-1715,-109760,0.0000,1,S,0,0,7.90,7.93,118032,0,93,337,0,0
118245514,118245516,118244516,-1715,-109760,0.0000,1,S,0,0,7.90,7.90,118042,0,93,337,0,0
118255515,118255517,118254515,-1715,-109760,0.0000,1,S,0,0,7.90,7.91,118052,0,93,337,0,0
118266514,118266516,118264515,-1715,-109760,0.0000,1,S,0,0,7.90,7.94,118063,0,93,337,0,0
118276514,118276516,118274515,-1715,-109760,0.0000,1,S,0,0,8.00,7.97,118073,0,93,337,0,0
118286514,118286516,118284516,-1715,-109760,0.0000,1,S,0,0,7.70,7.85,118083,0,93,337,0,0
118296515,118296516,118294515,-1715,-109760,0.0000,1,S,0,0,7.80,7.87,118093,0,93,337,0,0
118307513,118307515,118304516,-1715,-109760,0.0000,1,S,0,0,7.90,7.94,118104,0,93,337,0,0
118317514,118317516,118314515,-1715,-109760,0.0000,1,S,0,0,7.80,7.92,118114,0,93,337,0,0
118327515,118327517,118324515,-1715,-109760,0.0000,1,S,0,0,7.90,7.91,118124,0,93,337,0,0
118338514,118338515,118334516,-1715,-109760,0.0000,1,S,0,0,8.00,7.95,118135,0,93,337,0,0
118348515,118348517,118344515,-1715,-109760,0.0000,1,S,0,0,7.80,7.91,118145,0,93,337,0,0
118359513,118359515,118354517,-1715,-109760,0.0000,1,S,0,0,8.00,7.94,118156,0,93,337,0,0
118369514,118369517,118364516,-1715,-109760,0.0000,1,S,0,0,8.20,7.92,118166,0,93,337,0,0
118379514,118379515,118374516,-1715,-109760,0.0000,1,S,0,0,7.70,7.89,118176,0,93,337,0,0
118390514,118390516,118384516,-1715,-109760,0.0000,1,S,0,0,7.70,7.81,118187,0,93,337,0,0
118401514,118401516,118394516,-1715,-109760,0.0000,1,S,0,0,8.00,7.90,118198,0,93,337,0,0
118411514,118411516,118404516,-1715,-109760,0.0000,1,S,0,0,8.10,7.92,118208,0,93,337,0,0
118422514,118422516,118414518,-1715,-109760,0.0000,1,S,0,0,7.80,7.90,118219,0,93,337,0,0
118432514,118432515,118424517,-1715,-109760,0.0000,1,S,0,0,7.80,7.88,118229,0,93,337,0,0
118443513,118443516,118434518,-1715,-109760,0.0000,1,S,0,0,7.60,7.87,118240,0,93,337,0,0
118453514,118453516,118444525,-1715,-109760,0.0000,1,S,0,0,8.00,7.93,118250,0,93,337,0,0
118464513,118464515,118464515,-1715,-109760,0.0000,1,S,0,0,7.90,7.91,118261,0,93,337,0,0
118474514,118474516,118474516,-1715,-109760,0.0000,1,S,0,0,7.90,7.95,118271,0,93,337,0,0
118485513,118485515,118484515,-1715,-109760,0.0000,1,S,0,0,8.10,7.94,118282,0,93,337,0,0
118495513,118495515,118494514,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,118292,0,93,337,0,0
118505513,118505515,118504516,-1715,-109760,0.0000,1,S,0,0,8.20,7.94,118302,0,93,337,0,0
118515514,118515516,118514514,-1715,-109760,0.0000,1,S,0,0,7.80,7.86,118312,0,93,337,0,0
118525514,118525516,118524515,-1715,-109760,0.0000,1,S,0,0,8.00,8.01,118322,0,93,337,0,0
118535515,118535517,118534516,-1715,-109760,0.0000,1,S,0,0,8.00,7.95,118332,0,93,337,0,0
118546515,118546517,118544515,-1715,-109760,0.0000,1,S,0,0,7.90,7.88,118343,0,93,337,0,0
118557513,118557515,118554516,-1715,-109760,0.0000,1,S,0,0,7.80,7.87,118354,0,93,337,0,0
118567513,118567516,118564516,-1715,-109760,0.0000,1,S,0,0,8.00,7.86,118364,0,93,337,0,0
118577514,118577516,118574515,-1715,-109760,0.0000,1,S,0,0,7.90,7.86,118374,0,93,337,0,0
118588514,118588517,118584516,-1715,-109760,0.0000,1,S,0,0,7.80,7.86,118385,0,93,337,0,0
118598515,118598517,118594516,-1715,-109760,0.0000,1,S,0,0,7.80,7.95,118395,0,93,337,0,0
118609513,118609515,118604515,-1715,-109760,0.0000,1,S,0,0,7.90,7.91,118406,0,93,337,0,0
118619513,118619515,118614515,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,118416,0,93,337,0,0
118629513,118629515,118624515,-1715,-109760,0.0000,1,S,0,0,7.80,7.91,118426,0,93,337,0,0
118639514,118639516,118634516,-1715,-109760,0.0000,1,S,0,0,8.00,7.97,118436,0,93,337,0,0
118649514,118649516,118644516,-1715,-109760,0.0000,1,S,0,0,8.00,7.93,118446,0,93,337,0,0
118660514,118660517,118654515,-1715,-109760,0.0000,1,S,0,0,8.00,7.92,118457,0,93,337,0,0
118671514,118671515,118664516,-1715,-109760,0.0000,1,S,0,0,7.90,7.96,118468,0,93,337,0,0
118681515,118681517,118674518,-1715,-109760,0.0000,1,S,0,0,7.70,7.90,118478,0,93,337,0,0
118692515,118692517,118684516,-1715,-109760,0.0000,1,S,0,0,8.00,7.90,118489,0,93,337,0,0
118702515,118702516,118694518,-1715,-109760,0.0000,1,S,0,0,8.10,7.96,118499,0,93,337,0,0
118713513,118713515,118704516,-1715,-109760,0.0000,1,S,0,0,7.80,7.88,118510,0,93,337,0,0
118723514,118723516,118714521,-1715,-109760,0.0000,1,S,0,0,8.00,7.91,118520,0,93,337,0,0
118733514,118733516,118724522,-1715,-109760,0.0000,1,S,0,0,7.50,7.87,118530,0,93,337,0,0
118743514,118743516,118734526,-1715,-109760,0.0000,1,S,0,0,7.90,7.88,118540,0,93,337,0,0
118753514,118753516,118744521,-1715,-109760,0.0000,1,S,0,0,8.00,7.87,118550,0,93,337,0,0
118764513,118764514,118764514,-1715,-109760,0.0000,1,S,0,0,7.90,7.90,118561,0,93,337,0,0
118774514,118774516,118774516,-1715,-109760,0.0000,1,S,0,0,7.90,7.94,118571,0,93,337,0,0
118785513,118785514,118784514,-1715,-109760,0.0000,1,S,0,0,7.90,7.90,118582,0,93,337,0,0
118795514,118795516,118794515,-1715,-109760,0.0000,1,S,0,0,8.00,7.95,118592,0,93,337,0,0
118805514,118805515,118804516,-1715,-109760,0.0000,1,S,0,0,8.10,7.86,118602,0,93,337,0,0
