host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
43670515,43670516,43664517,-215785,-13810208,0.0000,1,S,0,0,8.30,8.37,43667,0,123,348,0,0
43681514,43681515,43674515,-215785,-13810208,0.0000,1,S,0,0,8.50,8.38,43678,0,123,348,0,0
43691515,43691516,43684515,-215785,-13810208,0.0000,1,S,0,0,8.20,8.36,43688,0,123,348,0,0
43702514,43702516,43694516,-215785,-13810208,0.0000,1,S,0,0,8.50,8.37,43699,0,123,348,0,0
43712514,43712516,43704515,-215785,-13810208,0.0000,1,S,0,0,8.40,8.40,43709,0,123,348,0,0
43722514,43722515,43714515,-215785,-13810208,0.0000,1,S,0,0,8.40,8.37,43719,0,123,348,0,0
43732515,43732516,43724517,-215785,-13810208,0.0000,1,S,0,0,8.30,8.38,43729,0,123,348,0,0
43743514,43743516,43734516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.36,43740,0,123,348,0,0
43753515,43753516,43744520,-215785,-13810208,0.0000,1,S,0,0,8.40,8.37,43750,0,123,348,0,0
43764515,43764516,43764516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.44,43761,0,123,348,0,0
43775514,43775515,43774515,-215785,-13810208,0.0000,1,S,0,0,8.50,8.40,43772,0,123,348,0,0
43785514,43785515,43784516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.39,43782,0,123,348,0,0
43795516,43795517,43794517,-215785,-13810208,0.0000,1,S,0,0,8.40,8.32,43792,0,123,348,0,0
43806515,43806516,43804515,-215785,-13810208,0.0000,1,S,0,0,8.50,8.38,43803,0,123,348,0,0
43817515,43817516,43814517,-215785,-13810208,0.0000,1,S,0,0,8.30,8.36,43814,0,123,348,0,0
43827516,43827517,43824517,-215785,-13810208,0.0000,1,S,0,0,8.20,8.39,43824,0,123,348,0,0
43837516,43837517,43834517,-215785,-13810208,0.0000,1,S,0,0,8.20,8.38,43834,0,123,348,0,0
43848514,43848515,43844515,-215785,-13810208,0.0000,1,S,0,0,8.20,8.35,43845,0,123,348,0,0
43858516,43858517,43854516,-215785,-13810208,0.0000,1,S,0,0,8.10,8.38,43855,0,123,348,0,0
43869515,43869516,43864516,-215785,-13810208,0.0000,1,S,0,0,8.10,8.36,43866,0,123,348,0,0
43880515,43880516,43874515,-215785,-13810208,0.0000,1,S,0,0,8.40,8.36,43877,0,123,348,0,0
43890515,43890517,43884516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.42,43887,0,123,348,0,0
43900515,43900516,43894516,-215785,-13810208,0.0000,1,S,0,0,8.30,8.38,43897,0,123,348,0,0
43911514,43911515,43904516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.34,43908,0,123,348,0,0
43921515,43921517,43914516,-215785,-13810208,0.0000,1,S,0,0,8.20,8.36,43918,0,123,348,0,0
43931515,43931516,43924515,-215785,-13810208,0.0000,1,S,0,0,8.60,8.39,43928,0,123,348,0,0
43941516,43941517,43934516,-215785,-13810208,0.0000,1,S,0,0,8.30,8.33,43938,0,123,348,0,0
43951516,43951517,43944516,-215785,-13810208,0.0000,1,S,0,0,8.50,8.34,43948,0,123,348,0,0
43962514,43962515,43954516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.32,43959,0,123,348,0,0
43972514,43972515,43964516,-215785,-13810208,0.0000,1,S,0,0,8.20,8.37,43969,0,123,348,0,0
43982515,43982517,43974517,-215785,-13810208,0.0000,1,S,0,0,8.40,8.38,43979,0,123,348,0,0
43992515,43992516,43984516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.39,43989,0,123,348,0,0
44003515,44003516,43994515,-215785,-13810208,0.0000,1,S,0,0,8.40,8.36,44000,0,123,348,0,0
44013515,44013516,44004519,-215785,-13810208,0.0000,1,S,0,0,8.20,8.29,44010,0,123,348,0,0
44024515,44024516,44024516,-215785,-13810208,0.0000,1,S,0,0,8.50,8.34,44021,0,123,348,0,0
44034515,44034516,44034516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.38,44031,0,123,348,0,0
44044515,44044516,44044516,-215785,-13810208,0.0000,1,S,0,0,8.60,8.40,44041,0,123,348,0,0
44054515,44054516,44054516,-215785,-13810208,0.0000,1,S,0,0,8.20,8.32,44051,0,123,348,0,0
44064516,44064517,44064517,-215785,-13810208,0.0000,1,S,0,0,8.40,8.34,44061,0,123,348,0,0
44074516,44074517,44074517,-215785,-13810208,0.0000,1,S,0,0,8.20,8.35,44071,0,123,348,0,0
44085515,44085516,44084515,-215785,-13810208,0.0000,1,S,0,0,8.40,8.34,44082,0,123,348,0,0
44096515,44096516,44094515,-215785,-13810208,0.0000,1,S,0,0,8.00,8.30,44093,0,123,348,0,0
44107515,44107516,44104516,-215785,-13810208,0.0000,1,S,0,0,8.20,8.36,44104,0,123,348,0,0
44118515,44118516,44114516,-215785,-13810208,0.0000,1,S,0,0,8.20,8.34,44115,0,123,348,0,0
44128516,44128517,44124516,-215785,-13810208,0.0000,1,S,0,0,8.40,8.37,44125,0,123,348,0,0
44139515,44139516,44134515,-215785,-13810208,0.0000,1,S,0,0,8.30,8.36,44136,0,123,348,0,0
44149516,44149517,44144516,-215785,-13810208,0.0000,1,S,0,0,8.50,8.27,44146,0,123,348,0,0
44160515,44160516,44154515,-215785,-13810208,0.0000,1,S,0,0,8.60,8.39,44157,0,123,348,0,0
