host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
59500513,59500515,59494516,-5503,-352256,-2290.0156,0,P,5000,5000,14.30,14.55,59497,0,92,337,0,0
59510515,59510518,59494516,-5527,-353731,-2290.0156,0,P,5000,5000,14.40,14.33,59507,0,92,337,0,0
59521513,59521514,59514517,-5552,-355334,-2299.5312,0,P,5000,5000,13.30,14.18,59518,0,92,337,0,0
59531515,59531517,59514517,-5575,-356802,-2299.5312,0,P,5000,5000,13.90,14.39,59528,0,92,337,0,0
59542514,59542517,59534519,-5600,-358409,-2291.3438,0,P,5000,5000,15.30,14.18,59539,0,92,337,0,0
59552515,59552517,59534519,-5622,-359865,-2291.3438,0,P,5000,5000,15.40,14.36,59549,0,92,337,0,0
59563514,59563517,59554518,-5648,-361490,-2282.5156,0,P,5000,5000,14.20,14.50,59560,0,92,337,0,0
59573514,59573516,59554518,-5671,-362953,-2282.5156,0,P,5000,5000,14.80,14.50,59570,0,92,337,0,0
59583515,59583518,59574521,-5693,-364416,-2292.7656,0,P,5000,5000,15.50,14.70,59580,0,92,337,0,0
59594515,59594516,59594516,-5719,-366029,-2289.7969,0,P,5000,5000,13.40,14.45,59591,0,92,337,0,0
59605514,59605515,59594516,-5744,-367633,-2289.7969,0,P,5000,5000,15.00,14.36,59602,0,92,337,0,0
59615515,59615516,59614518,-5767,-369097,-2278.1250,0,P,5000,5000,15.40,14.71,59612,0,92,337,0,0
59626514,59626516,59614518,-5792,-370711,-2278.1250,0,P,5000,5000,14.70,14.32,59623,0,92,337,0,0
59637514,59637517,59634517,-5817,-372324,-2291.2812,0,P,5000,5000,13.50,14.51,59634,0,92,337,0,0
59647515,59647517,59634517,-5840,-373789,-2291.2812,0,P,5000,5000,14.10,14.58,59644,0,92,337,0,0
59658515,59658517,59654517,-5865,-375414,-2298.8438,0,P,5000,5000,14.50,14.12,59655,0,92,337,0,0
59669515,59669518,59654517,-5890,-377018,-2298.8438,0,P,5000,5000,16.00,14.52,59666,0,92,337,0,0
59680513,59680515,59674516,-5916,-378646,-2293.3438,0,P,5000,5000,14.30,14.38,59677,0,92,337,0,0
59690514,59690515,59674516,-5939,-380109,-2293.3438,0,S,0,0,11.00,13.99,59687,0,92,337,0,0
59701514,59701516,59694515,-5944,-380480,-2168.7344,0,S,0,0,7.90,9.82,59698,0,92,337,0,0
59712514,59712516,59694515,-5944,-380480,-2168.7344,0,S,0,0,7.90,8.51,59709,0,92,337,0,0
59723513,59723514,59714518,-5944,-380480,0.0000,0,S,0,0,7.90,8.06,59720,0,92,337,0,0
59733514,59733516,59714518,-5944,-380480,0.0000,0,S,0,0,7.80,7.91,59730,0,92,337,0,0
59743514,59743515,59734523,-5944,-380480,0.0000,0,S,0,0,7.80,7.91,59740,0,92,337,0,0
59754514,59754516,59754516,-5944,-380480,0.0000,1,S,0,0,7.80,7.89,59751,0,92,337,0,0
59765514,59765516,59754516,-5944,-380480,0.0000,1,S,0,0,7.80,7.89,59762,0,92,337,0,0
59775514,59775516,59774516,-5944,-380480,0.0000,1,S,0,0,8.00,7.94,59772,0,92,337,0,0
59785515,59785517,59774516,-5944,-380480,0.0000,1,S,0,0,7.80,7.90,59782,0,92,337,0,0
59796515,59796517,59794516,-5944,-380480,0.0000,1,S,0,0,7.80,7.92,59793,0,92,337,0,0
59807515,59807516,59794516,-5944,-380480,0.0000,1,S,0,0,8.00,7.96,59804,0,92,337,0,0
59818514,59818516,59814514,-5944,-380480,0.0000,1,S,0,0,8.20,7.94,59815,0,92,337,0,0
59829514,59829516,59814514,-5944,-380480,0.0000,1,S,0,0,8.00,7.94,59826,0,92,337,0,0
59839514,59839516,59834515,-5944,-380480,0.0000,1,S,0,0,7.80,7.92,59836,0,92,337,0,0
59849514,59849516,59834515,-5944,-380480,0.0000,1,S,0,0,7.90,7.88,59846,0,92,337,0,0
59860514,59860516,59854516,-5944,-380480,0.0000,1,S,0,0,8.00,7.92,59857,0,92,337,0,0
59870515,59870517,59854516,-5944,-380480,0.0000,1,S,0,0,7.80,7.93,59867,0,92,337,0,0
59881514,59881515,59874514,-5944,-380480,0.0000,1,S,0,0,7.90,7.90,59878,0,92,337,0,0
59892513,59892514,59874514,-5944,-380480,0.0000,1,S,0,0,7.70,7.87,59889,0,92,337,0,0
59902515,59902516,59894519,-5944,-380480,0.0000,1,S,0,0,8.00,7.89,59899,0,92,337,0,0
59913515,59913516,59894519,-5944,-380480,0.0000,1,S,0,0,7.70,7.91,59910,0,92,337,0,0
59924513,59924515,59914521,-5944,-380480,0.0000,1,S,0,0,8.00,7.92,59921,0,92,337,0,0
59934513,59934515,59934515,-5944,-380480,0.0000,1,S,0,0,8.20,8.01,59931,0,92,337,0,0
59944513,59944514,59934515,-5944,-380480,0.0000,1,S,0,0,8.10,7.90,59941,0,92,337,0,0
59954513,59954515,59954515,-5944,-380480,0.0000,1,S,0,0,7.90,7.88,59951,0,92,337,0,0
59964515,59964517,59954515,-5944,-380480,0.0000,1,S,0,0,7.80,7.92,59961,0,92,337,0,0
59974515,59974517,59974517,-5944,-380480,0.0000,1,S,0,0,7.90,7.93,59971,0,92,337,0,0
59985513,59985515,59974517,-5944,-380480,0.0000,1,S,0,0,7.80,7.84,59982,0,92,337,0,0
59995513,59995514,59994517,-5944,-380480,0.0000,1,S,0,0,8.20,7.92,59992,0,92,337,0,0
60005513,60005516,60004515,-5944,-380480,0.0000,1,S,0,0,7.80,7.89,60002,0,92,337,0,0
60015515,60015517,60014516,-5944,-380480,0.0000,1,S,0,0,8.20,7.98,60012,0,92,337,0,0
60025515,60025517,60024515,-5944,-380480,0.0000,1,S,0,0,8.00,7.97,60022,0,92,337,0,0
60035515,60035517,60034516,-5944,-380480,0.0000,1,S,0,0,7.90,7.87,60032,0,92,337,0,0
60046514,60046516,60044515,-5944,-380480,0.0000,1,S,0,0,8.00,7.91,60043,0,92,337,0,0
60056514,60056516,60054516,-5944,-380480,0.0000,1,S,0,0,7.80,7.93,60053,0,92,337,0,0
60067515,60067517,60064516,-5944,-380480,0.0000,1,S,0,0,7.90,7.96,60064,0,92,337,0,0
60077515,60077516,60074516,-5944,-380480,0.0000,1,S,0,0,8.10,7.97,60074,0,92,337,0,0
60087515,60087517,60084515,-5944,-380480,0.0000,1,S,0,0,7.70,7.89,60084,0,92,337,0,0
60098515,60098517,60094516,-5953,-380995,-206.2969,0,P,5000,5000,24.00,20.61,60095,0,92,337,0,0
60109513,60109516,60109516,-5978,-382613,-2282.2188,0,P,5000,5000,14.20,17.06,60106,0,92,337,0,0
60119515,60119517,60119517,-6001,-384079,-2285.7031,0,P,5000,5000,14.60,15.08,60116,0,92,337,0,0
60130514,60130516,60129515,-6026,-385677,-2283.0938,0,P,5000,5000,15.50,14.74,60127,0,92,337,0,0
60141513,60141516,60139515,-6051,-387303,-2311.6875,0,P,5000,5000,13.30,14.50,60138,0,92,337,0,0
60151514,60151515,60149516,-6074,-388754,-2290.7031,0,P,5000,5000,13.30,14.33,60148,0,92,337,0,0
60161515,60161518,60159517,-6097,-390223,-2271.7812,0,P,5000,5000,13.50,14.65,60158,0,92,337,0,0
60172515,60172518,60169517,-6122,-391831,-2304.6250,0,P,5000,5000,15.30,14.53,60169,0,92,337,0,0
60183513,60183516,60179515,-6147,-393441,-2268.5000,0,P,5000,5000,14.40,14.51,60180,0,92,337,0,0
60193515,60193516,60189516,-6170,-394900,-2276.5938,0,P,5000,5000,14.80,14.75,60190,0,92,337,0,0
60204514,60204519,60204519,-6195,-396520,-2295.4688,0,P,5000,5000,13.30,14.43,60201,0,92,337,0,0
60215514,60215516,60214516,-6220,-398122,-2276.4688,0,P,5000,5000,14.20,14.27,60212,0,92,337,0,0
60225514,60225516,60224515,-6243,-399597,-2295.3281,0,P,5000,5000,14.40,14.48,60222,0,92,337,0,0
60235514,60235516,60234515,-6266,-401064,-2300.5938,0,P,5000,5000,15.00,14.23,60232,0,92,337,0,0
60246515,60246517,60244516,-6291,-402676,-2278.7500,0,P,5000,5000,16.00,14.46,60243,0,92,337,0,0
60257514,60257517,60254517,-6317,-404303,-2317.9219,0,P,5000,5000,14.00,14.40,60254,0,92,337,0,0
60268515,60268516,60264517,-6342,-405901,-2277.0312,0,P,5000,5000,14.50,14.28,60265,0,92,337,0,0
60279515,60279517,60279517,-6367,-407518,-2293.0938,0,P,5000,5000,14.60,14.50,60276,0,93,337,0,0
60290513,60290515,60289517,-6392,-409125,-2283.9531,0,P,5000,5000,14.70,14.36,60287,0,93,337,0,0
60300514,60300516,60299515,-6415,-410590,-2280.0469,0,P,5000,5000,14.10,14.40,60297,0,93,337,0,0
60310514,60310517,60309518,-6438,-412053,-2301.9219,0,P,5000,5000,13.90,14.50,60307,0,93,337,0,0
60320514,60320516,60319517,-6461,-413526,-2284.4062,0,P,5000,5000,14.10,14.39,60317,0,93,337,0,0
60330515,60330517,60329514,-6484,-414983,-2299.3125,0,P,5000,5000,13.30,14.43,60327,0,93,337,0,0
60341515,60341517,60339515,-6509,-416595,-2280.7188,0,P,5000,5000,14.20,14.45,60338,0,93,337,0,0
60351515,60351518,60349515,-6532,-418058,-2302.6875,0,P,5000,5000,13.20,14.08,60348,0,93,337,0,0
60362515,60362518,60359516,-6557,-419664,-2257.7812,0,P,5000,5000,15.40,14.66,60359,0,93,337,0,0
60373513,60373516,60369517,-6582,-421281,-2304.1250,0,P,5000,5000,14.20,14.52,60370,0,93,337,0,0
60383515,60383518,60379517,-6605,-422745,-2280.4844,0,P,5000,5000,14.50,14.30,60380,0,93,337,0,0
60393515,60393517,60389515,-6628,-424208,-2292.6875,0,P,5000,5000,14.10,14.43,60390,0,93,337,0,0
60404514,60404516,60404516,-6653,-425832,-2315.2969,0,P,5000,5000,13.00,14.22,60401,0,93,337,0,0
60415513,60415515,60414515,-6678,-427442,-2274.1250,0,P,5000,5000,15.70,14.26,60412,0,93,337,0,0
60425513,60425514,60424516,-6701,-428913,-2298.8438,0,P,5000,5000,15.00,14.49,60422,0,93,337,0,0
60435514,60435515,60434515,-6724,-430383,-2279.7812,0,P,5000,5000,14.20,14.23,60432,0,93,337,0,0
60446513,60446515,60444517,-6749,-431994,-2280.4844,0,P,5000,5000,14.30,14.29,60443,0,93,337,0,0
60456514,60456517,60454516,-6772,-433453,-2288.7500,0,P,5000,5000,13.70,14.32,60453,0,93,337,0,0
60466514,60466516,60464517,-6795,-434924,-2284.8281,0,P,5000,5000,12.90,14.08,60463,0,93,337,0,0
60476515,60476517,60474514,-6818,-436378,-2291.6562,0,P,5000,5000,13.70,14.33,60473,0,93,337,0,0
60487513,60487515,60484517,-6843,-438000,-2290.7031,0,P,5000,5000,15.00,14.51,60484,0,93,337,0,0
60497515,60497516,60494517,-6866,-439459,-2294.0469,0,P,5000,5000,14.50,14.50,60494,0,93,337,0,0
60508515,60508517,60504516,-6891,-441072,-2274.1250,0,P,5000,5000,15.00,14.53,60505,0,93,337,0,0
60519514,60519515,60519515,-6916,-442683,-2284.5156,0,P,5000,5000,13.20,14.49,60516,0,93,337,0,0
60530513,60530516,60529516,-6942,-444291,-2297.3906,0,P,5000,5000,13.70,14.46,60527,0,93,337,0,0
60540514,60540517,60539516,-6964,-445749,-2265.6875,0,P,5000,5000,14.80,14.54,60537,0,93,337,0,0
60550515,60550516,60549516,-6987,-447228,-2314.7969,0,P,5000,5000,14.10,14.29,60547,0,93,337,0,0
60560515,60560517,60559516,-7010,-448679,-2264.2969,0,P,5000,5000,14.40,14.39,60557,0,93,337,0,0
60570515,60570517,60569517,-7033,-450152,-2292.6875,0,P,5000,5000,15.00,14.57,60567,0,93,337,0,0
60580515,60580518,60579517,-7056,-451618,-2299.7188,0,P,5000,5000,14.40,14.19,60577,0,93,337,0,0
60590515,60590517,60589517,-7079,-453090,-2286.5781,0,P,5000,5000,16.50,14.31,60587,0,93,337,0,0
60601514,60601517,60599514,-7104,-454701,-2300.1562,0,P,5000,5000,13.70,14.44,60598,0,93,337,0,0
60611515,60611516,60609517,-7127,-456176,-2291.8125,0,P,5000,5000,14.40,14.36,60608,0,93,337,0,0
60622514,60622516,60619516,-7152,-457777,-2294.0469,0,P,5000,5000,13.00,14.08,60619,0,93,337,0,0
60632514,60632516,60629516,-7175,-459246,-2276.4688,0,P,5000,5000,14.00,14.34,60629,0,93,337,0,0
60642515,60642516,60639516,-7198,-460707,-2303.6562,0,P,5000,5000,13.70,13.96,60639,0,93,337,0,0
60653514,60653516,60649516,-7223,-462316,-2261.9531,0,P,5000,5000,15.20,14.35,60650,0,93,337,0,0
60663514,60663516,60659517,-7246,-463787,-2305.0938,0,P,5000,5000,14.90,14.52,60660,0,93,337,0,0
60673515,60673518,60669518,-7269,-465251,-2270.3594,0,P,5000,5000,14.40,14.25,60670,0,93,337,0,0
60684515,60684516,60684516,-7294,-466856,-2271.7812,0,P,5000,5000,13.70,14.42,60681,0,93,337,0,0
60695513,60695515,60694515,-7319,-468473,-2303.6562,0,P,5000,5000,13.60,14.35,60692,0,93,337,0,0
60705514,60705517,60704516,-7342,-469931,-2272.2344,0,P,5000,5000,13.50,14.23,60702,0,93,337,0,0
60715515,60715517,60714516,-7365,-471394,-2281.3594,0,P,5000,5000,15.30,14.59,60712,0,93,337,0,0
60725515,60725517,60724516,-7388,-472863,-2301.9219,0,P,5000,5000,14.90,14.44,60722,0,93,337,0,0
60736513,60736514,60734516,-7413,-474474,-2280.0469,0,P,5000,5000,15.70,14.46,60733,0,93,337,0,0
60746514,60746517,60744516,-7436,-475940,-2314.3125,0,P,5000,5000,14.90,14.49,60743,0,93,337,0,0
60756514,60756517,60754517,-7459,-477419,-2302.3750,0,P,5000,5000,14.50,14.16,60753,0,93,337,0,0
60766514,60766516,60764515,-7482,-478878,-2299.7969,0,P,5000,5000,14.40,14.61,60763,0,93,337,0,0
60777514,60777517,60774517,-7507,-480503,-2289.7500,0,P,5000,5000,13.70,14.32,60774,0,93,337,0,0
60787515,60787518,60784515,-7530,-481969,-2311.8750,0,P,5000,5000,12.90,14.08,60784,0,93,337,0,0
60797515,60797517,60794517,-7553,-483435,-2269.9062,0,P,5000,5000,13.20,14.12,60794,0,93,337,0,0
60807515,60807517,60804515,-7576,-484895,-2304.6250,0,P,5000,5000,14.60,14.36,60804,0,93,337,0,0
60817515,60817516,60814515,-7599,-486363,-2273.6562,0,P,5000,5000,13.90,14.26,60814,0,93,337,0,0
60827515,60827517,60824514,-7622,-487815,-2277.4062,0,P,5000,5000,14.70,14.34,60824,0,93,337,0,0
60837515,60837517,60834517,-7645,-489295,-2305.0156,0,P,5000,5000,15.70,14.48,60834,0,93,337,0,0
60848514,60848516,60844515,-7670,-490899,-2283.0938,0,P,5000,5000,15.00,14.39,60845,0,93,337,0,0
60859514,60859517,60859517,-7695,-492514,-2299.3125,0,P,5000,5000,13.60,14.41,60856,0,93,337,0,0
60870513,60870516,60869515,-7720,-494124,-2294.4375,0,P,5000,5000,13.70,14.33,60867,0,93,337,0,0
60880515,60880516,60879517,-7743,-495591,-2281.7969,0,P,5000,5000,14.30,14.22,60877,0,93,337,0,0
60891515,60891517,60889517,-7768,-497193,-2281.3594,0,P,5000,5000,14.40,14.62,60888,0,93,337,0,0
60901515,60901517,60899515,-7791,-498669,-2301.0469,0,P,5000,5000,14.90,14.54,60898,0,93,337,0,0
60912515,60912517,60909516,-7816,-500271,-2290.7031,0,P,5000,5000,13.90,14.30,60909,0,93,337,0,0
60923514,60923516,60919516,-7842,-501888,-2284.5156,0,P,5000,5000,14.30,14.39,60920,0,93,337,0,0
60934515,60934517,60934517,-7867,-503511,-2299.2656,0,P,5000,5000,15.60,14.37,60931,0,93,337,0,0
60945513,60945515,60944515,-7892,-505113,-2279.6094,0,P,5000,5000,16.00,14.42,60942,0,93,337,0,0
60955514,60955517,60954515,-7915,-506599,-2316.5938,0,P,5000,5000,13.10,14.39,60952,0,93,337,0,0
60965514,60965516,60964516,-7938,-508050,-2273.5625,0,P,5000,5000,14.50,14.28,60962,0,93,337,0,0
60976515,60976517,60974517,-7963,-509667,-2266.6250,0,P,5000,5000,13.70,14.46,60973,0,93,337,0,0
60987513,60987514,60984516,-7988,-511275,-2307.5156,0,P,5000,5000,15.40,14.37,60984,0,93,337,0,0
60997513,60997515,60994517,-8011,-512742,-2273.6562,0,P,5000,5000,16.50,14.43,60994,0,93,337,0,0
61007515,61007517,61004517,-8034,-514200,-2295.9688,0,P,5000,5000,16.10,14.63,61004,0,93,337,0,0
61018515,61018518,61014516,-8059,-515823,-2288.7969,0,P,5000,5000,14.20,14.32,61015,0,93,337,0,0
61029515,61029518,61029518,-8084,-517426,-2281.6719,0,P,5000,5000,13.40,14.32,61026,0,93,337,0,0
61039515,61039517,61039517,-8107,-518895,-2302.2031,0,P,5000,5000,13.90,14.47,61036,0,93,337,0,0
61050514,61050516,61049516,-8132,-520505,-2278.3594,0,P,5000,5000,16.20,14.25,61047,0,93,337,0,0
61060515,61060517,61059517,-8155,-521967,-2286.8906,0,P,5000,5000,15.70,14.56,61057,0,93,337,0,0
61071515,61071517,61069516,-8181,-523586,-2307.2344,0,P,5000,5000,14.70,14.47,61068,0,93,337,0,0
61081515,61081518,61079515,-8203,-525047,-2276.5938,0,P,5000,5000,14.60,14.34,61078,0,93,337,0,0
61091515,61091516,61089517,-8226,-526507,-2291.8125,0,P,5000,5000,15.40,14.66,61088,0,93,337,0,0
61102514,61102517,61099515,-8251,-528128,-2299.7188,0,P,5000,5000,13.00,14.33,61099,0,93,337,0,0
61112514,61112516,61109515,-8274,-529594,-2295.7500,0,P,5000,5000,13.90,14.19,61109,0,93,337,0,0
61122514,61122516,61119515,-8297,-531059,-2263.8281,0,P,5000,5000,13.80,14.27,61119,0,93,337,0,0
61132515,61132516,61129517,-8320,-532537,-2331.9844,0,P,5000,5000,14.70,14.20,61129,0,93,337,0,0
61142515,61142518,61139517,-8343,-533998,-2261.5000,0,P,5000,5000,15.20,14.29,61139,0,93,337,0,0
61153513,61153515,61149515,-8368,-535605,-2298.8438,0,P,5000,5000,14.60,14.37,61150,0,93,337,0,0
61163513,61163515,61159516,-8391,-537074,-2273.1719,0,P,5000,5000,14.30,14.30,61160,0,93,337,0,0
61173514,61173517,61169516,-8414,-538531,-2295.9688,0,P,5000,5000,15.10,14.45,61170,0,93,337,0,0
61183514,61183517,61179516,-8437,-540003,-2287.4375,0,P,5000,5000,14.70,14.53,61180,0,93,337,0,0
61194513,61194516,61194516,-8462,-541615,-2264.2969,0,P,5000,5000,13.30,14.31,61191,0,93,337,0,0
61204515,61204518,61204518,-8485,-543081,-2303.6562,0,P,5000,5000,13.60,14.27,61201,0,93,337,0,0
61215514,61215515,61214515,-8510,-544689,-2283.0938,0,P,5000,5000,14.50,14.49,61212,0,93,337,0,0
61225515,61225517,61224514,-8533,-546161,-2299.7969,0,P,5000,5000,16.80,14.55,61222,0,93,337,0,0
61236514,61236516,61234515,-8558,-547759,-2274.0000,0,P,5000,5000,15.90,14.57,61233,0,93,337,0,0
61247514,61247516,61244515,-8584,-549381,-2307.6719,0,P,5000,5000,13.20,14.38,61244,0,93,337,0,0
61258513,61258514,61254515,-8609,-550990,-2278.7500,0,P,5000,5000,14.70,14.34,61255,0,93,337,0,0
61268515,61268517,61264518,-8632,-552455,-2277.4062,0,P,5000,5000,14.40,14.36,61265,0,93,337,0,0
61279515,61279517,61279517,-8657,-554080,-2300.7656,0,P,5000,5000,13.90,14.20,61276,0,93,337,0,0
61290514,61290516,61289515,-8682,-555687,-2284.4062,0,P,5000,5000,13.90,14.37,61287,0,93,337,0,0
61300514,61300515,61299516,-8705,-557164,-2310.3438,0,P,5000,5000,13.50,14.37,61297,0,93,337,0,0
61311513,61311516,61309515,-8730,-558776,-2288.7500,0,P,5000,5000,13.20,14.12,61308,0,93,337,0,0
61321515,61321516,61319515,-8753,-560243,-2290.5000,0,P,5000,5000,14.60,14.19,61318,0,93,337,0,0
61332513,61332514,61329517,-8778,-561850,-2289.1875,0,P,5000,5000,14.40,14.42,61329,0,93,337,0,0
61342515,61342518,61339517,-8801,-563319,-2292.2500,0,P,5000,5000,15.20,14.16,61339,0,93,337,0,0
61352515,61352518,61349516,-8824,-564771,-2287.8438,0,P,5000,5000,15.80,14.42,61349,0,93,337,0,0
61362515,61362517,61359515,-8847,-566250,-2298.8438,0,P,5000,5000,14.40,14.54,61359,0,93,337,0,0
61373513,61373516,61369515,-8872,-567851,-2289.2656,0,P,5000,5000,14.30,14.53,61370,0,93,337,0,0
61383514,61383516,61379517,-8895,-569320,-2276.0156,0,P,5000,5000,13.70,14.58,61380,0,93,337,0,0
61393515,61393516,61389516,-8916,-570676,-2291.8125,0,S,0,0,7.80,12.83,61390,0,93,337,0,0
61404513,61404515,61404515,-8916,-570688,0.0000,0,S,0,0,7.80,9.46,61401,0,93,337,0,0
61414513,61414515,61414515,-8916,-570688,0.0000,0,S,0,0,8.00,8.42,61411,0,93,337,0,0
61424514,61424516,61424516,-8916,-570688,0.0000,0,S,0,0,8.00,8.10,61421,0,93,337,0,0
61434515,61434517,61434517,-8916,-570688,0.0000,0,S,0,0,7.80,7.96,61431,0,93,337,0,0
61444515,61444516,61444516,-8916,-570688,0.0000,0,S,0,0,7.80,7.91,61441,0,93,337,0,0
61455513,61455515,61454515,-8916,-570688,0.0000,1,S,0,0,7.70,7.89,61452,0,93,337,0,0
61465513,61465515,61464516,-8916,-570688,0.0000,1,S,0,0,7.70,7.87,61462,0,93,337,0,0
61475513,61475515,61474514,-8916,-570688,0.0000,1,S,0,0,7.90,7.89,61472,0,93,337,0,0
61485514,61485516,61484517,-8916,-570688,0.0000,1,S,0,0,7.80,7.86,61482,0,93,337,0,0
61496513,61496515,61494514,-8916,-570688,0.0000,1,S,0,0,7.90,7.88,61493,0,93,337,0,0
61506514,61506516,61504515,-8916,-570688,0.0000,1,S,0,0,7.70,7.87,61503,0,93,337,0,0
61516514,61516516,61514516,-8916,-570688,0.0000,1,S,0,0,7.80,7.87,61513,0,93,337,0,0
61527515,61527517,61524516,-8916,-570688,0.0000,1,S,0,0,7.90,7.87,61524,0,93,337,0,0
61537515,61537516,61534517,-8916,-570688,0.0000,1,S,0,0,8.00,7.88,61534,0,93,337,0,0
61548513,61548515,61544515,-8916,-570688,0.0000,1,S,0,0,8.00,7.87,61545,0,93,337,0,0
61558514,61558516,61554515,-8916,-570688,0.0000,1,S,0,0,8.30,7.93,61555,0,93,337,0,0
61569513,61569515,61569515,-8916,-570688,0.0000,1,S,0,0,8.20,7.97,61566,0,93,337,0,0
61579514,61579516,61579516,-8916,-570688,0.0000,1,S,0,0,7.70,7.95,61576,0,93,337,0,0
61589514,61589516,61589516,-8916,-570688,0.0000,1,S,0,0,7.80,7.95,61586,0,93,337,0,0
61600513,61600516,61599515,-8916,-570688,0.0000,1,S,0,0,8.00,7.90,61597,0,93,337,0,0
61610513,61610514,61609514,-8916,-570688,0.0000,1,S,0,0,7.60,7.85,61607,0,93,337,0,0
61620514,61620516,61619514,-8916,-570688,0.0000,1,S,0,0,7.80,7.86,61617,0,93,337,0,0
61630515,61630516,61629516,-8916,-570688,0.0000,1,S,0,0,7.90,7.88,61627,0,93,337,0,0
61641513,61641514,61639516,-8916,-570688,0.0000,1,S,0,0,7.80,7.90,61638,0,93,337,0,0
61651514,61651515,61649516,-8916,-570688,0.0000,1,S,0,0,7.70,7.91,61648,0,93,337,0,0
61662515,61662517,61659514,-8916,-570688,0.0000,1,S,0,0,7.90,7.93,61659,0,93,337,0,0
61673515,61673517,61669515,-8916,-570688,0.0000,1,S,0,0,7.90,7.90,61670,0,93,337,0,0
61684514,61684516,61684516,-8916,-570688,0.0000,1,S,0,0,8.00,7.89,61681,0,93,337,0,0
61694514,61694516,61694516,-8916,-570688,0.0000,1,S,0,0,7.70,7.85,61691,0,93,337,0,0
61704514,61704516,61704516,-8916,-570688,0.0000,1,S,0,0,7.90,7.86,61701,0,93,337,0,0
61714514,61714516,61714516,-8916,-570688,0.0000,1,S,0,0,7.90,7.89,61711,0,93,337,0,0
61725513,61725515,61724515,-8916,-570688,0.0000,1,S,0,0,7.80,8.01,61722,0,93,337,0,0
61735513,61735515,61734517,-8916,-570688,0.0000,1,S,0,0,8.00,7.94,61732,0,93,337,0,0
61745514,61745516,61744516,-8916,-570688,0.0000,1,S,0,0,7.90,7.94,61742,0,93,337,0,0
61755514,61755516,61754515,-8916,-570688,0.0000,1,S,0,0,7.70,7.90,61752,0,93,337,0,0
61765514,61765516,61764515,-8916,-570688,0.0000,1,S,0,0,8.30,7.91,61762,0,93,337,0,0
61775514,61775516,61774514,-8916,-570688,0.0000,1,S,0,0,7.80,7.86,61772,0,93,337,0,0
61785515,61785517,61784516,-8916,-570688,0.0000,1,S,0,0,7.90,7.90,61782,0,93,337,0,0
61795515,61795517,61794515,-8915,-570624,0.0000,0,P,-5000,-5000,-45.60,-7.92,61792,0,93,337,0,0
61806513,61806514,61804516,-8893,-569181,1810.2969,0,P,-5000,-5000,-15.80,-16.23,61803,0,93,337,0,0
61816514,61816516,61814517,-8870,-567713,2284.7500,0,P,-5000,-5000,-14.40,-15.10,61813,0,93,337,0,0
61826514,61826516,61824515,-8847,-566235,2293.5625,0,P,-5000,-5000,-14.10,-14.77,61823,0,93,337,0,0
61836515,61836518,61834517,-8824,-564764,2313.3906,0,P,-5000,-5000,-13.90,-14.51,61833,0,93,337,0,0
61846515,61846516,61844517,-8801,-563299,2278.8281,0,P,-5000,-5000,-13.40,-14.34,61843,0,93,337,0,0
61857515,61857518,61854515,-8776,-561688,2306.6719,0,P,-5000,-5000,-14.30,-14.35,61854,0,93,337,0,0
61868515,61868518,61864516,-8751,-560084,2269.1250,0,P,-5000,-5000,-16.40,-14.38,61865,0,93,337,0,0
61879515,61879517,61874515,-8726,-558489,2275.1875,0,P,-5000,-5000,-14.00,-14.77,61876,0,93,337,0,0
61889515,61889518,61884515,-8703,-557021,2274.7344,0,P,-5000,-5000,-14.40,-14.60,61886,0,93,337,0,0
61900514,61900516,61894516,-8678,-555425,2286.1719,0,P,-5000,-5000,-13.20,-14.39,61897,0,93,337,0,0
61910514,61910516,61904515,-8655,-553952,2278.1094,0,P,-5000,-5000,-14.00,-14.50,61907,0,93,337,0,0
61920514,61920517,61914517,-8632,-552492,2291.2812,0,P,-5000,-5000,-13.50,-14.35,61917,0,93,337,0,0
61930514,61930515,61924515,-8609,-551024,2296.7656,0,P,-5000,-5000,-14.30,-14.27,61927,0,93,337,0,0
61940515,61940517,61934515,-8586,-549561,2276.7500,0,P,-5000,-5000,-15.70,-14.58,61937,0,93,337,0,0
61950515,61950516,61944517,-8563,-548084,2306.6719,0,P,-5000,-5000,-15.00,-14.48,61947,0,93,337,0,0
61960515,61960516,61954517,-8541,-546625,2285.1250,0,P,-5000,-5000,-17.00,-14.62,61957,0,93,337,0,0
61970515,61970517,61964517,-8517,-545141,2300.2031,0,P,-5000,-5000,-14.90,-14.38,61967,0,93,337,0,0
61981514,61981516,61974516,-8492,-543525,2305.5156,0,P,-5000,-5000,-14.50,-14.38,61978,0,93,337,0,0
61991514,61991517,61984518,-8469,-542054,2305.7500,0,P,-5000,-5000,-14.20,-14.41,61988,0,93,337,0,0
62002513,62002516,61994516,-8444,-540433,2289.9062,0,P,-5000,-5000,-13.20,-14.23,61999,0,93,337,0,0
62012513,62012515,62004519,-8421,-538956,2314.7969,0,P,-5000,-5000,-13.60,-14.20,62009,0,93,337,0,0
62022514,62022516,62014521,-8398,-537499,2289.0000,0,P,-5000,-5000,-15.30,-14.33,62019,0,93,337,0,0
62033513,62033515,62024520,-8373,-535880,2298.1562,0,P,-5000,-5000,-14.40,-14.37,62030,0,93,337,0,0
